AL,4/10/2017,0.010585569
AR,4/10/2017,0.004539007
AZ,4/10/2017,-0.006911576
CA,4/10/2017,0.00633388
CO,4/10/2017,0.003544415
CT,4/10/2017,5.78E-05
DC,4/10/2017,0.000688578
DE,4/10/2017,-0.014757598
FL,4/10/2017,3.17E-05
GA,4/10/2017,0.000773053
HI,4/10/2017,-0.033957721
IA,4/10/2017,0.00599187
ID,4/10/2017,-0.000126418
IL,4/10/2017,0.000104381
IN,4/10/2017,0.005316891
KS,4/10/2017,0.002605991
KY,4/10/2017,0.004618672
LA,4/10/2017,0.001475126
MA,4/10/2017,0.001778633
MD,4/10/2017,-0.002156264
ME,4/10/2017,0.004859918
MI,4/10/2017,-0.001378089
MN,4/10/2017,-0.000629065
MO,4/10/2017,0.005704816
MS,4/10/2017,0.003086382
MT,4/10/2017,-0.005876595
NC,4/10/2017,0.000696371
ND,4/10/2017,0.002270087
NE,4/10/2017,-0.001476548
NH,4/10/2017,0.008172539
NJ,4/10/2017,-0.001627709
NM,4/10/2017,0.002462988
NV,4/10/2017,0.001306429
NY,4/10/2017,-0.002773443
OH,4/10/2017,0.001394701
OK,4/10/2017,-0.000659507
OR,4/10/2017,0.000523233
PA,4/10/2017,0.004620854
RI,4/10/2017,-0.0082953
SC,4/10/2017,0.007993644
SD,4/10/2017,-0.001669064
TN,4/10/2017,0.003177675
TX,4/10/2017,-0.078005062
UT,4/10/2017,0.008213977
VA,4/10/2017,-0.003197761
VT,4/10/2017,-0.001302394
WA,4/10/2017,0.003155703
WI,4/10/2017,-0.005248257
WV,4/10/2017,0.005308312
WY,4/10/2017,-0.007283725
