AL,10/24/2016,-0.007653801
AR,10/24/2016,0.009314197
AZ,10/24/2016,0.007933456
CA,10/24/2016,-0.000486639
CO,10/24/2016,0.005234007
CT,10/24/2016,0.004110607
DC,10/24/2016,0.001838091
DE,10/24/2016,-0.003357525
FL,10/24/2016,0.000936043
GA,10/24/2016,-0.005436209
HI,10/24/2016,0.015130278
IA,10/24/2016,0.001914698
ID,10/24/2016,0.008440204
IL,10/24/2016,0.001853034
IN,10/24/2016,-0.00340667
KS,10/24/2016,-0.005481135
KY,10/24/2016,0.00728923
LA,10/24/2016,-0.002912956
MA,10/24/2016,0.000615032
MD,10/24/2016,-0.017574074
ME,10/24/2016,0.008841696
MI,10/24/2016,-0.021396242
MN,10/24/2016,0.001463934
MO,10/24/2016,0.011398828
MS,10/24/2016,-0.000979272
MT,10/24/2016,0.008501258
NC,10/24/2016,-0.00015596
ND,10/24/2016,-0.001547018
NE,10/24/2016,0.002193325
NH,10/24/2016,0.000805497
NJ,10/24/2016,-0.004562103
NM,10/24/2016,-0.00092623
NV,10/24/2016,0.004442524
NY,10/24/2016,0.00459304
OH,10/24/2016,0.005836842
OK,10/24/2016,-0.001043225
OR,10/24/2016,-0.004801979
PA,10/24/2016,-0.001846834
RI,10/24/2016,0.011537491
SC,10/24/2016,0.014430098
SD,10/24/2016,0.002965592
TN,10/24/2016,9.01E-05
TX,10/24/2016,-0.005980399
UT,10/24/2016,0.009616584
VA,10/24/2016,-0.003873452
VT,10/24/2016,0.008998486
WA,10/24/2016,0.003582817
WI,10/24/2016,0.001054267
WV,10/24/2016,0.006035548
WY,10/24/2016,-0.000357506
