AL,7/7/2017,0.000931485
AR,7/7/2017,0.003586975
AZ,7/7/2017,-0.011710872
CA,7/7/2017,-0.002663896
CO,7/7/2017,0.007651055
CT,7/7/2017,0.000130496
DC,7/7/2017,-0.011736889
DE,7/7/2017,0.009121546
FL,7/7/2017,-0.004474092
GA,7/7/2017,0.002917949
HI,7/7/2017,0.023642647
IA,7/7/2017,-0.011622885
ID,7/7/2017,-0.001982826
IL,7/7/2017,-0.001729796
IN,7/7/2017,0.003580191
KS,7/7/2017,-0.018140004
KY,7/7/2017,0.002654659
LA,7/7/2017,-0.003957529
MA,7/7/2017,0.003990698
MD,7/7/2017,0.003577871
ME,7/7/2017,0.003893949
MI,7/7/2017,0.002593178
MN,7/7/2017,-0.005341101
MO,7/7/2017,0.002847427
MS,7/7/2017,0.002734731
MT,7/7/2017,-0.013224109
NC,7/7/2017,-0.002779096
ND,7/7/2017,-0.006752603
NE,7/7/2017,-0.000235903
NH,7/7/2017,-0.000714595
NJ,7/7/2017,-0.014778944
NM,7/7/2017,0.002665275
NV,7/7/2017,-0.007678112
NY,7/7/2017,0.001618666
OH,7/7/2017,0.002961987
OK,7/7/2017,-0.005300951
OR,7/7/2017,0.004042842
PA,7/7/2017,-0.002691535
RI,7/7/2017,0.004995046
SC,7/7/2017,0.002676266
SD,7/7/2017,0.004576863
TN,7/7/2017,4.40E-05
TX,7/7/2017,-0.043682459
UT,7/7/2017,0.002597858
VA,7/7/2017,0.004372758
VT,7/7/2017,-0.001371989
WA,7/7/2017,0.002216998
WI,7/7/2017,-0.002325181
WV,7/7/2017,0.007638054
WY,7/7/2017,0.007100568
