AL,5/11/2017,0.004532878
AR,5/11/2017,0.007553159
AZ,5/11/2017,0.000152268
CA,5/11/2017,-0.000133501
CO,5/11/2017,0.005502441
CT,5/11/2017,-0.002938316
DC,5/11/2017,-0.008037555
DE,5/11/2017,0.009581074
FL,5/11/2017,-0.001913653
GA,5/11/2017,-1.92E-05
HI,5/11/2017,-0.052593135
IA,5/11/2017,0.001710643
ID,5/11/2017,-0.000724136
IL,5/11/2017,-0.001712485
IN,5/11/2017,0.002339704
KS,5/11/2017,0.00176909
KY,5/11/2017,0.000933672
LA,5/11/2017,0.003978908
MA,5/11/2017,0.000705819
MD,5/11/2017,0.000534867
ME,5/11/2017,0.005609864
MI,5/11/2017,-2.31E-05
MN,5/11/2017,0.002142049
MO,5/11/2017,0.006438597
MS,5/11/2017,-0.002774272
MT,5/11/2017,-0.00529941
NC,5/11/2017,0.002810431
ND,5/11/2017,-0.011240567
NE,5/11/2017,0.007656777
NH,5/11/2017,0.000713671
NJ,5/11/2017,0.000999744
NM,5/11/2017,0.004414038
NV,5/11/2017,-0.001360728
NY,5/11/2017,0.002619303
OH,5/11/2017,0.000696405
OK,5/11/2017,0.00962938
OR,5/11/2017,0.005540606
PA,5/11/2017,-0.002646916
RI,5/11/2017,-0.008596365
SC,5/11/2017,0.004346041
SD,5/11/2017,-0.000713128
TN,5/11/2017,0.006996876
TX,5/11/2017,-0.005645676
UT,5/11/2017,0.00627221
VA,5/11/2017,-0.000344693
VT,5/11/2017,-0.010554232
WA,5/11/2017,0.002882924
WI,5/11/2017,0.000847338
WV,5/11/2017,0.001932261
WY,5/11/2017,0.002901329
