AL,1/20/2017,-9.17E-05
AR,1/20/2017,-0.001012597
AZ,1/20/2017,0.004618672
CA,1/20/2017,0.004976115
CO,1/20/2017,0.003640261
CT,1/20/2017,0.00549004
DC,1/20/2017,0.011299711
DE,1/20/2017,-0.002218743
FL,1/20/2017,0.001318088
GA,1/20/2017,0.004015855
HI,1/20/2017,0.023642647
IA,1/20/2017,-0.005038034
ID,1/20/2017,-0.004315217
IL,1/20/2017,-0.001453576
IN,1/20/2017,0.006100897
KS,1/20/2017,-0.009864492
KY,1/20/2017,-0.011443872
LA,1/20/2017,0.007374021
MA,1/20/2017,0.003988978
MD,1/20/2017,0.010136354
ME,1/20/2017,0.006898354
MI,1/20/2017,-0.001508475
MN,1/20/2017,-0.001570951
MO,1/20/2017,0.002978152
MS,1/20/2017,0.003199179
MT,1/20/2017,0.002711154
NC,1/20/2017,-0.003430231
ND,1/20/2017,-0.002424144
NE,1/20/2017,0.005271766
NH,1/20/2017,0.001331336
NJ,1/20/2017,-0.001091408
NM,1/20/2017,0.004409648
NV,1/20/2017,0.007756948
NY,1/20/2017,-0.002703953
OH,1/20/2017,-0.000887918
OK,1/20/2017,0.000671414
OR,1/20/2017,0.005150258
PA,1/20/2017,0.003959882
RI,1/20/2017,0.011567098
SC,1/20/2017,-0.00078529
SD,1/20/2017,-0.015519076
TN,1/20/2017,0.006546647
TX,1/20/2017,-0.032828302
UT,1/20/2017,0.006711127
VA,1/20/2017,6.46E-05
VT,1/20/2017,0.003549495
WA,1/20/2017,-0.000260926
WI,1/20/2017,0.002103306
WV,1/20/2017,0.007510748
WY,1/20/2017,-0.008200308
