AL,10/30/2016,0.006756546
AR,10/30/2016,0.023642647
AZ,10/30/2016,0.008948676
CA,10/30/2016,-0.007161214
CO,10/30/2016,-0.005812087
CT,10/30/2016,0.009039737
DC,10/30/2016,-0.003148222
DE,10/30/2016,0.010298933
FL,10/30/2016,-0.003865488
GA,10/30/2016,-0.006673336
HI,10/30/2016,0.023642647
IA,10/30/2016,0.002654659
ID,10/30/2016,-0.008506396
IL,10/30/2016,0.008350514
IN,10/30/2016,0.008233631
KS,10/30/2016,-0.020289837
KY,10/30/2016,-0.006150647
LA,10/30/2016,-0.008022477
MA,10/30/2016,0.000643387
MD,10/30/2016,-0.005980399
ME,10/30/2016,0.005194131
MI,10/30/2016,0.007067002
MN,10/30/2016,0.005487803
MO,10/30/2016,0.006903345
MS,10/30/2016,0.005901261
MT,10/30/2016,0.004995046
NC,10/30/2016,0.005463129
ND,10/30/2016,0.016502106
NE,10/30/2016,0.006275702
NH,10/30/2016,0.023642647
NJ,10/30/2016,-0.005728645
NM,10/30/2016,-0.013766418
NV,10/30/2016,-0.003442166
NY,10/30/2016,-0.005980399
OH,10/30/2016,-0.003819631
OK,10/30/2016,0.003931495
OR,10/30/2016,0.004747894
PA,10/30/2016,-0.000162139
RI,10/30/2016,-0.021324183
SC,10/30/2016,-0.00263889
SD,10/30/2016,0.002569342
TN,10/30/2016,0.00033614
TX,10/30/2016,0.023642647
UT,10/30/2016,0.000564036
VA,10/30/2016,-0.004168689
VT,10/30/2016,-0.030022292
WA,10/30/2016,-0.010361148
WI,10/30/2016,0.002959163
WV,10/30/2016,-0.014252332
WY,10/30/2016,0.011210913
