AL,10/12/2016,0.004749339
AR,10/12/2016,0.002823237
AZ,10/12/2016,-0.002239457
CA,10/12/2016,0.000732325
CO,10/12/2016,-0.014887329
CT,10/12/2016,0.004043278
DC,10/12/2016,0.002145859
DE,10/12/2016,-0.003242956
FL,10/12/2016,0.001649779
GA,10/12/2016,0.005109332
HI,10/12/2016,0.002132136
IA,10/12/2016,0.00379566
ID,10/12/2016,0.005529324
IL,10/12/2016,0.00122741
IN,10/12/2016,0.00187033
KS,10/12/2016,-0.005471513
KY,10/12/2016,0.013145997
LA,10/12/2016,3.01E-05
MA,10/12/2016,0.006214397
MD,10/12/2016,-0.002764398
ME,10/12/2016,0.009121546
MI,10/12/2016,-0.004930253
MN,10/12/2016,-0.00929598
MO,10/12/2016,0.008691732
MS,10/12/2016,-0.002413008
MT,10/12/2016,0.004305799
NC,10/12/2016,-0.000815583
ND,10/12/2016,0.006728999
NE,10/12/2016,0.004150137
NH,10/12/2016,0.006275702
NJ,10/12/2016,0.002569342
NM,10/12/2016,-0.004228499
NV,10/12/2016,-0.008825201
NY,10/12/2016,-0.005344342
OH,10/12/2016,-0.002750605
OK,10/12/2016,0.011544554
OR,10/12/2016,0.004244955
PA,10/12/2016,-0.005506722
RI,10/12/2016,-0.000246907
SC,10/12/2016,0.006570373
SD,10/12/2016,-0.001113958
TN,10/12/2016,-0.022602073
TX,10/12/2016,-0.006150647
UT,10/12/2016,7.89E-05
VA,10/12/2016,-0.002286779
VT,10/12/2016,0.00814479
WA,10/12/2016,0.003889434
WI,10/12/2016,0.001566492
WV,10/12/2016,0.010005581
WY,10/12/2016,-0.003357525
