AL,11/16/2016,0.013665678
AR,11/16/2016,0.002590736
AZ,11/16/2016,-0.001492059
CA,11/16/2016,0.00072907
CO,11/16/2016,0.002274003
CT,11/16/2016,-0.001087386
DC,11/16/2016,-0.004472677
DE,11/16/2016,0.016183607
FL,11/16/2016,0.004856457
GA,11/16/2016,-0.006142228
HI,11/16/2016,0.017558101
IA,11/16/2016,-0.002495335
ID,11/16/2016,0.002418356
IL,11/16/2016,0.002953291
IN,11/16/2016,-0.003443605
KS,11/16/2016,0.008004538
KY,11/16/2016,0.009604153
LA,11/16/2016,0.013945616
MA,11/16/2016,-0.008864491
MD,11/16/2016,-0.004422498
ME,11/16/2016,0.017230732
MI,11/16/2016,-0.000709536
MN,11/16/2016,0.005318034
MO,11/16/2016,0.001943878
MS,11/16/2016,0.002221023
MT,11/16/2016,-0.024741662
NC,11/16/2016,0.000373502
ND,11/16/2016,0.001329736
NE,11/16/2016,-0.006531311
NH,11/16/2016,-0.006920814
NJ,11/16/2016,-0.002277519
NM,11/16/2016,0.007610736
NV,11/16/2016,-0.007775736
NY,11/16/2016,-0.003843922
OH,11/16/2016,0.001743422
OK,11/16/2016,0.01393472
OR,11/16/2016,-0.000309981
PA,11/16/2016,0.000669331
RI,11/16/2016,0.002261183
SC,11/16/2016,0.000688196
SD,11/16/2016,-0.015317814
TN,11/16/2016,0.005087627
TX,11/16/2016,0.005061883
UT,11/16/2016,0.01059402
VA,11/16/2016,-0.000851603
VT,11/16/2016,0.00435681
WA,11/16/2016,0.002288087
WI,11/16/2016,2.52E-05
WV,11/16/2016,0.009616584
WY,11/16/2016,0.008384272
