AL,5/10/2017,0.002707209
AR,5/10/2017,-0.004228499
AZ,5/10/2017,-0.001656051
CA,5/10/2017,-0.002248987
CO,5/10/2017,-0.001261432
CT,5/10/2017,0.000403878
DC,5/10/2017,-0.006476719
DE,5/10/2017,0.006709268
FL,5/10/2017,-0.002939891
GA,5/10/2017,-0.01116287
HI,5/10/2017,0.001974797
IA,5/10/2017,-0.001485967
ID,5/10/2017,-0.002664611
IL,5/10/2017,-0.002065992
IN,5/10/2017,-0.002960742
KS,5/10/2017,-0.010721209
KY,5/10/2017,0.012412073
LA,5/10/2017,0.003182435
MA,5/10/2017,0.003534882
MD,5/10/2017,0.00090566
ME,5/10/2017,0.008727632
MI,5/10/2017,-0.000706511
MN,5/10/2017,-0.007598231
MO,5/10/2017,0.003479794
MS,5/10/2017,-0.007631684
MT,5/10/2017,-0.003829707
NC,5/10/2017,0.002266526
ND,5/10/2017,-0.00358751
NE,5/10/2017,0.002710183
NH,5/10/2017,0.010186823
NJ,5/10/2017,-0.004727684
NM,5/10/2017,0.009114364
NV,5/10/2017,-0.00032247
NY,5/10/2017,0.000913026
OH,5/10/2017,0.001352327
OK,5/10/2017,-0.001204571
OR,5/10/2017,0.003686614
PA,5/10/2017,-0.002261937
RI,5/10/2017,-0.00968328
SC,5/10/2017,-0.004718029
SD,5/10/2017,0.006585591
TN,5/10/2017,-0.004797298
TX,5/10/2017,-0.02644463
UT,5/10/2017,0.006990206
VA,5/10/2017,-0.004891775
VT,5/10/2017,-0.007691953
WA,5/10/2017,-8.95E-05
WI,5/10/2017,-0.001713522
WV,5/10/2017,0.005061883
WY,5/10/2017,0.003673336
