AL,5/4/2017,0.003638957
AR,5/4/2017,0.002382087
AZ,5/4/2017,-0.002049147
CA,5/4/2017,-0.00092623
CO,5/4/2017,0.003820955
CT,5/4/2017,-0.001352937
DC,5/4/2017,0.002042509
DE,5/4/2017,0.001135991
FL,5/4/2017,-0.001086811
GA,5/4/2017,0.001666975
HI,5/4/2017,-0.02327168
IA,5/4/2017,-0.007738924
ID,5/4/2017,-0.00663792
IL,5/4/2017,-0.004162991
IN,5/4/2017,0.002274862
KS,5/4/2017,0.006725057
KY,5/4/2017,0.002161847
LA,5/4/2017,0.000624956
MA,5/4/2017,-0.001586123
MD,5/4/2017,0.003454599
ME,5/4/2017,-0.000940794
MI,5/4/2017,-0.002190472
MN,5/4/2017,-0.00221288
MO,5/4/2017,-0.001601535
MS,5/4/2017,-0.004631506
MT,5/4/2017,-0.000612718
NC,5/4/2017,0.001625518
ND,5/4/2017,-0.005026138
NE,5/4/2017,0.004728341
NH,5/4/2017,0.001130374
NJ,5/4/2017,-0.012719891
NM,5/4/2017,0.004740065
NV,5/4/2017,0.009757971
NY,5/4/2017,-0.002681909
OH,5/4/2017,0.001558767
OK,5/4/2017,-0.000671076
OR,5/4/2017,0.006581272
PA,5/4/2017,0.000750833
RI,5/4/2017,-0.010962225
SC,5/4/2017,0.001740655
SD,5/4/2017,0.002262042
TN,5/4/2017,0.003767013
TX,5/4/2017,-0.02608429
UT,5/4/2017,0.00619504
VA,5/4/2017,0.003168583
VT,5/4/2017,-0.008393513
WA,5/4/2017,0.004283537
WI,5/4/2017,0.002663152
WV,5/4/2017,-0.002882127
WY,5/4/2017,-0.004791342
