AL,11/14/2016,0.006865841
AR,11/14/2016,-0.000887478
AZ,11/14/2016,0.000348381
CA,11/14/2016,-0.00016804
CO,11/14/2016,-0.002576582
CT,11/14/2016,-0.016901301
DC,11/14/2016,0.004057518
DE,11/14/2016,0.006645817
FL,11/14/2016,-0.000868148
GA,11/14/2016,0.001694
HI,11/14/2016,0.010036261
IA,11/14/2016,-0.001808678
ID,11/14/2016,-0.001910196
IL,11/14/2016,0.000677488
IN,11/14/2016,0.002323799
KS,11/14/2016,0.002109799
KY,11/14/2016,0.005468999
LA,11/14/2016,-0.000121748
MA,11/14/2016,0.001243516
MD,11/14/2016,0.00097449
ME,11/14/2016,-0.005038034
MI,11/14/2016,-0.005354799
MN,11/14/2016,-0.001385221
MO,11/14/2016,0.009913746
MS,11/14/2016,0.004313665
MT,11/14/2016,-0.000917916
NC,11/14/2016,0.00739176
ND,11/14/2016,-0.005792411
NE,11/14/2016,0.006964793
NH,11/14/2016,0.003273165
NJ,11/14/2016,0.00927676
NM,11/14/2016,0.007185399
NV,11/14/2016,-0.006995847
NY,11/14/2016,0.000788432
OH,11/14/2016,0.004042416
OK,11/14/2016,0.008034805
OR,11/14/2016,0.012263459
PA,11/14/2016,-0.003086828
RI,11/14/2016,-0.007315206
SC,11/14/2016,0.001838091
SD,11/14/2016,-0.005946583
TN,11/14/2016,0.002064088
TX,11/14/2016,-0.01392281
UT,11/14/2016,0.010142561
VA,11/14/2016,-0.006107902
VT,11/14/2016,-0.013386161
WA,11/14/2016,0.007526482
WI,11/14/2016,-0.003646371
WV,11/14/2016,0.012530036
WY,11/14/2016,0.015172005
