AL,10/28/2016,0.012064684
AR,10/28/2016,0.008558167
AZ,10/28/2016,0.004752793
CA,10/28/2016,-3.58E-05
CO,10/28/2016,0.004461057
CT,10/28/2016,-0.013989141
DC,10/28/2016,0.012964927
DE,10/28/2016,0.000679045
FL,10/28/2016,-0.001090095
GA,10/28/2016,0.010202561
HI,10/28/2016,0.002906515
IA,10/28/2016,0.014121925
ID,10/28/2016,0.003253136
IL,10/28/2016,0.003885689
IN,10/28/2016,0.005607926
KS,10/28/2016,0.006300601
KY,10/28/2016,0.009411968
LA,10/28/2016,0.011982654
MA,10/28/2016,0.002091489
MD,10/28/2016,0.002087416
ME,10/28/2016,-0.018612449
MI,10/28/2016,-0.008161237
MN,10/28/2016,0.008752113
MO,10/28/2016,0.008324556
MS,10/28/2016,-0.001747316
MT,10/28/2016,0.003281166
NC,10/28/2016,0.005831773
ND,10/28/2016,0.003942195
NE,10/28/2016,-0.001701515
NH,10/28/2016,-0.000595132
NJ,10/28/2016,0.006133572
NM,10/28/2016,0.006275702
NV,10/28/2016,0.002154427
NY,10/28/2016,-0.000797876
OH,10/28/2016,0.001074754
OK,10/28/2016,-0.001315881
OR,10/28/2016,0.005187217
PA,10/28/2016,5.60E-05
RI,10/28/2016,-0.000506576
SC,10/28/2016,0.004757281
SD,10/28/2016,0.003071087
TN,10/28/2016,0.002521045
TX,10/28/2016,-0.033639487
UT,10/28/2016,-0.019503696
VA,10/28/2016,0.0013057
VT,10/28/2016,0.003278881
WA,10/28/2016,0.002838428
WI,10/28/2016,-0.001972901
WV,10/28/2016,0.006168378
WY,10/28/2016,0.005911191
