AL,11/9/2016,0.011950438
AR,11/9/2016,0.006487898
AZ,11/9/2016,0.010345009
CA,11/9/2016,0.007373739
CO,11/9/2016,0.00804137
CT,11/9/2016,0.000734396
DC,11/9/2016,0.007432412
DE,11/9/2016,0.00818889
FL,11/9/2016,0.002374402
GA,11/9/2016,0.003408326
HI,11/9/2016,-0.006673336
IA,11/9/2016,0.007110819
ID,11/9/2016,0.014339761
IL,11/9/2016,0.007903249
IN,11/9/2016,0.009475824
KS,11/9/2016,0.0031835
KY,11/9/2016,0.008404455
LA,11/9/2016,0.006104625
MA,11/9/2016,0.004849167
MD,11/9/2016,-0.001525006
ME,11/9/2016,0.005311554
MI,11/9/2016,0.00395956
MN,11/9/2016,0.010611534
MO,11/9/2016,0.011513257
MS,11/9/2016,0.00936514
MT,11/9/2016,-0.005532648
NC,11/9/2016,0.003901329
ND,11/9/2016,0.009832369
NE,11/9/2016,0.008442627
NH,11/9/2016,0.008300228
NJ,11/9/2016,0.002326721
NM,11/9/2016,0.008002255
NV,11/9/2016,0.011704747
NY,11/9/2016,0.001105885
OH,11/9/2016,0.006482386
OK,11/9/2016,0.000475775
OR,11/9/2016,0.008141768
PA,11/9/2016,0.009182999
RI,11/9/2016,0.010441115
SC,11/9/2016,0.010510201
SD,11/9/2016,0.00665452
TN,11/9/2016,0.01173371
TX,11/9/2016,-0.025729097
UT,11/9/2016,0.002582859
VA,11/9/2016,-0.00160732
VT,11/9/2016,0.006617908
WA,11/9/2016,-0.012069212
WI,11/9/2016,0.003845958
WV,11/9/2016,0.011309876
WY,11/9/2016,0.009575908
