AL,3/27/2017,-0.00233814
AR,3/27/2017,0.014297455
AZ,3/27/2017,0.003082213
CA,3/27/2017,0.001750388
CO,3/27/2017,0.005158574
CT,3/27/2017,0.007247855
DC,3/27/2017,-0.006584951
DE,3/27/2017,0.019417681
FL,3/27/2017,0.001104383
GA,3/27/2017,-0.000614467
HI,3/27/2017,-0.042819317
IA,3/27/2017,0.012865032
ID,3/27/2017,-0.002419159
IL,3/27/2017,-0.001572044
IN,3/27/2017,0.005278157
KS,3/27/2017,-0.00373781
KY,3/27/2017,0.011102654
LA,3/27/2017,-0.011266667
MA,3/27/2017,-0.001153924
MD,3/27/2017,0.001744632
ME,3/27/2017,0.008681513
MI,3/27/2017,-0.00371059
MN,3/27/2017,-0.005434462
MO,3/27/2017,0.005038149
MS,3/27/2017,-0.002131077
MT,3/27/2017,-0.007575406
NC,3/27/2017,-0.003269
ND,3/27/2017,-0.014941332
NE,3/27/2017,-0.002307461
NH,3/27/2017,-0.003159157
NJ,3/27/2017,-0.003123323
NM,3/27/2017,-0.001322337
NV,3/27/2017,0.001707387
NY,3/27/2017,-0.00368473
OH,3/27/2017,-0.000245419
OK,3/27/2017,0.003211412
OR,3/27/2017,0.009194394
PA,3/27/2017,-0.001683718
RI,3/27/2017,-0.007827753
SC,3/27/2017,-0.005214794
SD,3/27/2017,-0.005736211
TN,3/27/2017,0.010727766
TX,3/27/2017,0.004859918
UT,3/27/2017,0.004412
VA,3/27/2017,0.003178566
VT,3/27/2017,-0.004367507
WA,3/27/2017,-0.003995916
WI,3/27/2017,-3.55E-05
WV,3/27/2017,0.001407211
WY,3/27/2017,-0.002645553
