AL,1/17/2017,0.005795632
AR,1/17/2017,-0.000396786
AZ,1/17/2017,0.01172533
CA,1/17/2017,0.003493626
CO,1/17/2017,-0.002107676
CT,1/17/2017,-0.007064169
DC,1/17/2017,0.008440204
DE,1/17/2017,-0.006966244
FL,1/17/2017,-0.00453977
GA,1/17/2017,-0.002486552
HI,1/17/2017,0.002132136
IA,1/17/2017,-0.004868296
ID,1/17/2017,0.003970862
IL,1/17/2017,0.00242512
IN,1/17/2017,0.009143415
KS,1/17/2017,-0.010706196
KY,1/17/2017,-0.002971384
LA,1/17/2017,0.007942971
MA,1/17/2017,0.0008383
MD,1/17/2017,-0.00917672
ME,1/17/2017,0.009322114
MI,1/17/2017,0.002565505
MN,1/17/2017,-0.001666606
MO,1/17/2017,0.010915087
MS,1/17/2017,0.005123155
MT,1/17/2017,0.005474307
NC,1/17/2017,0.001107542
ND,1/17/2017,0.001657774
NE,1/17/2017,0.00176909
NH,1/17/2017,0.012105481
NJ,1/17/2017,-0.001837409
NM,1/17/2017,0.009862655
NV,1/17/2017,0.005797438
NY,1/17/2017,-0.0007039
OH,1/17/2017,-0.002539338
OK,1/17/2017,-0.002512009
OR,1/17/2017,0.008528848
PA,1/17/2017,-8.37E-05
RI,1/17/2017,0.002176671
SC,1/17/2017,0.009361564
SD,1/17/2017,-0.005821934
TN,1/17/2017,-0.00352509
TX,1/17/2017,-0.093114857
UT,1/17/2017,0.007917572
VA,1/17/2017,-0.003536835
VT,1/17/2017,-0.000652763
WA,1/17/2017,0.001160393
WI,1/17/2017,-0.001851078
WV,1/17/2017,0.010165958
WY,1/17/2017,-0.000219416
