AL,11/11/2016,0.004275151
AR,11/11/2016,0.018068418
AZ,11/11/2016,0.003220698
CA,11/11/2016,7.30E-05
CO,11/11/2016,-0.00075618
CT,11/11/2016,-0.004574385
DC,11/11/2016,-0.002067776
DE,11/11/2016,0.00241401
FL,11/11/2016,0.001426232
GA,11/11/2016,0.000842501
HI,11/11/2016,0.023642647
IA,11/11/2016,0.003987545
ID,11/11/2016,0.00092865
IL,11/11/2016,0.007372782
IN,11/11/2016,0.003109683
KS,11/11/2016,-0.005369081
KY,11/11/2016,0.005365607
LA,11/11/2016,-0.001636511
MA,11/11/2016,0.000556898
MD,11/11/2016,-0.007560541
ME,11/11/2016,0.00825976
MI,11/11/2016,0.00324454
MN,11/11/2016,0.002018659
MO,11/11/2016,0.006309203
MS,11/11/2016,0.004403658
MT,11/11/2016,-0.000268945
NC,11/11/2016,0.005259551
ND,11/11/2016,0.004132845
NE,11/11/2016,0.004486186
NH,11/11/2016,0.007106656
NJ,11/11/2016,-0.003446635
NM,11/11/2016,0.00322576
NV,11/11/2016,-0.004389977
NY,11/11/2016,0.000761486
OH,11/11/2016,0.008388013
OK,11/11/2016,0.002195702
OR,11/11/2016,0.00019471
PA,11/11/2016,-0.006352134
RI,11/11/2016,0.002671639
SC,11/11/2016,-0.002357519
SD,11/11/2016,0.00081986
TN,11/11/2016,0.005465402
TX,11/11/2016,-0.014475244
UT,11/11/2016,-0.000387848
VA,11/11/2016,-5.92E-05
VT,11/11/2016,0.000109423
WA,11/11/2016,-0.000163681
WI,11/11/2016,0.010279769
WV,11/11/2016,-0.004183618
WY,11/11/2016,-0.003931997
