AL,2/28/2017,0.005928248
AR,2/28/2017,-0.003386652
AZ,2/28/2017,0.002003868
CA,2/28/2017,0.000349503
CO,2/28/2017,0.006408157
CT,2/28/2017,-0.005548118
DC,2/28/2017,-0.000938825
DE,2/28/2017,0.009378405
FL,2/28/2017,0.002028437
GA,2/28/2017,0.004734996
HI,2/28/2017,-0.011913136
IA,2/28/2017,0.004676672
ID,2/28/2017,0.00146679
IL,2/28/2017,0.000219857
IN,2/28/2017,0.006139306
KS,2/28/2017,-0.006409719
KY,2/28/2017,0.000916735
LA,2/28/2017,0.003820077
MA,2/28/2017,-0.004463996
MD,2/28/2017,-0.001232752
ME,2/28/2017,0.009302307
MI,2/28/2017,0.000312642
MN,2/28/2017,0.001439153
MO,2/28/2017,0.006232754
MS,2/28/2017,-0.005921272
MT,2/28/2017,0.006979088
NC,2/28/2017,-0.002221861
ND,2/28/2017,0.00073823
NE,2/28/2017,0.010119922
NH,2/28/2017,0.010165958
NJ,2/28/2017,-0.002071803
NM,2/28/2017,0.003203807
NV,2/28/2017,-0.003162074
NY,2/28/2017,-0.00147881
OH,2/28/2017,-0.002361819
OK,2/28/2017,-0.002506322
OR,2/28/2017,0.000525443
PA,2/28/2017,0.001992895
RI,2/28/2017,0.007909618
SC,2/28/2017,0.005871721
SD,2/28/2017,-0.009845939
TN,2/28/2017,0.009917381
TX,2/28/2017,-0.019557629
UT,2/28/2017,0.001316923
VA,2/28/2017,0.000173135
VT,2/28/2017,-0.000597989
WA,2/28/2017,-0.001976494
WI,2/28/2017,-0.002753594
WV,2/28/2017,0.00915475
WY,2/28/2017,0.006231957
