AL,9/20/2016,0.004267611
AR,9/20/2016,-0.000846438
AZ,9/20/2016,-0.004734371
CA,9/20/2016,0.001341281
CO,9/20/2016,-0.000302079
CT,9/20/2016,0.002728746
DC,9/20/2016,0.01200977
DE,9/20/2016,0.003490915
FL,9/20/2016,-0.007226177
GA,9/20/2016,-0.001181618
HI,9/20/2016,0.004859918
IA,9/20/2016,0.015366732
ID,9/20/2016,0.00634091
IL,9/20/2016,-0.004382377
IN,9/20/2016,0.00048672
KS,9/20/2016,-0.0037861
KY,9/20/2016,0.00691225
LA,9/20/2016,-0.009271849
MA,9/20/2016,0.003927443
MD,9/20/2016,-0.00331319
ME,9/20/2016,0.014490046
MI,9/20/2016,-0.007835353
MN,9/20/2016,0.006286604
MO,9/20/2016,0.003415093
MS,9/20/2016,-0.000383175
MT,9/20/2016,0.006491173
NC,9/20/2016,0.000734396
ND,9/20/2016,0.015130278
NE,9/20/2016,0.00113451
NH,9/20/2016,-0.014197011
NJ,9/20/2016,-0.00176928
NM,9/20/2016,0.006731507
NV,9/20/2016,0.00239661
NY,9/20/2016,0.004702657
OH,9/20/2016,-0.000737584
OK,9/20/2016,0.009439817
OR,9/20/2016,0.005136505
PA,9/20/2016,-0.000781537
RI,9/20/2016,-2.87E-05
SC,9/20/2016,-0.000251912
SD,9/20/2016,0.013665678
TN,9/20/2016,0.003408326
TX,9/20/2016,-0.048357813
UT,9/20/2016,0.014342265
VA,9/20/2016,0.000442499
VT,9/20/2016,-0.015002967
WA,9/20/2016,0.007308214
WI,9/20/2016,-0.000246907
WV,9/20/2016,0.004347238
WY,9/20/2016,-0.00417242
