AL,6/1/2017,0.001706219
AR,6/1/2017,-0.007409518
AZ,6/1/2017,0.008550848
CA,6/1/2017,-0.000150254
CO,6/1/2017,-0.001727403
CT,6/1/2017,-0.003536773
DC,6/1/2017,-0.000417657
DE,6/1/2017,-0.007214693
FL,6/1/2017,0.001903153
GA,6/1/2017,-0.002885973
HI,6/1/2017,-0.020665329
IA,6/1/2017,-0.008047826
ID,6/1/2017,0.000805497
IL,6/1/2017,-0.000667004
IN,6/1/2017,0.004557087
KS,6/1/2017,-0.003448232
KY,6/1/2017,0.010498939
LA,6/1/2017,-0.001423696
MA,6/1/2017,0.000114199
MD,6/1/2017,-0.00255554
ME,6/1/2017,0.004177406
MI,6/1/2017,-0.000247716
MN,6/1/2017,-0.007221582
MO,6/1/2017,0.00589389
MS,6/1/2017,0.001609719
MT,6/1/2017,0.000499642
NC,6/1/2017,0.00521242
ND,6/1/2017,-0.006640808
NE,6/1/2017,0.001764144
NH,6/1/2017,0.009356197
NJ,6/1/2017,0.005104598
NM,6/1/2017,0.003201251
NV,6/1/2017,0.003071087
NY,6/1/2017,0.001503768
OH,6/1/2017,0.00044366
OK,6/1/2017,-0.000722629
OR,6/1/2017,0.002315599
PA,6/1/2017,-0.000558278
RI,6/1/2017,-0.00881436
SC,6/1/2017,-0.002428733
SD,6/1/2017,-0.006178692
TN,6/1/2017,-0.003680958
TX,6/1/2017,-0.015630331
UT,6/1/2017,0.003581019
VA,6/1/2017,0.001549355
VT,6/1/2017,-0.005468051
WA,6/1/2017,0.003274675
WI,6/1/2017,0.004113379
WV,6/1/2017,0.003291339
WY,6/1/2017,-0.010862366
