AL,8/7/2017,-0.005184018
AR,8/7/2017,-0.001842289
AZ,8/7/2017,-0.017831845
CA,8/7/2017,-0.003266561
CO,8/7/2017,0.004651746
CT,8/7/2017,-0.000548921
DC,8/7/2017,0.000729002
DE,8/7/2017,-0.000996294
FL,8/7/2017,-0.004064568
GA,8/7/2017,-0.007931712
HI,8/7/2017,-0.067305303
IA,8/7/2017,-0.000654796
ID,8/7/2017,-0.007047238
IL,8/7/2017,-0.002597968
IN,8/7/2017,0.006218077
KS,8/7/2017,-0.013997198
KY,8/7/2017,0.000655957
LA,8/7/2017,-0.000933995
MA,8/7/2017,0.001350971
MD,8/7/2017,-0.003603858
ME,8/7/2017,0.000478033
MI,8/7/2017,-0.00094954
MN,8/7/2017,-0.00478698
MO,8/7/2017,0.003544845
MS,8/7/2017,-0.007053823
MT,8/7/2017,0.002524553
NC,8/7/2017,-0.001621019
ND,8/7/2017,-0.018331354
NE,8/7/2017,-0.002999521
NH,8/7/2017,-0.003233608
NJ,8/7/2017,0.00091762
NM,8/7/2017,0.002413026
NV,8/7/2017,0.001662076
NY,8/7/2017,0.001322662
OH,8/7/2017,0.00016364
OK,8/7/2017,-0.008770221
OR,8/7/2017,0.002815747
PA,8/7/2017,-0.004350896
RI,8/7/2017,-0.002552568
SC,8/7/2017,-0.006831148
SD,8/7/2017,0.002989129
TN,8/7/2017,0.000956386
TX,8/7/2017,-0.042311973
UT,8/7/2017,0.006337816
VA,8/7/2017,0.00032266
VT,8/7/2017,-0.009518765
WA,8/7/2017,0.005572705
WI,8/7/2017,-0.006650985
WV,8/7/2017,0.005880419
WY,8/7/2017,-0.00971664
