2017-02-06,DE,netde,new,castle,accident,due,lane,nb,dr,i-95,jams,r,river,carroll,christina,closure,corner,de-1,jammed,report,restriction,s,st,washington,wb,@buddysburgers
2017-02-06,DC,de,el,etltrump,la,los,students,en,patriots,brady,comercial,falcons,agigantan,bowl,commercial,completo,con,director,england,entire,es,ganaron,grad,gran,journey,las
2017-02-06,WY,wyoming,cheyenne,state,today,big,highway,man,one,police,riverton,wyleg,@mattmurphywy,bill,blowout,celebrate,could,county,day,defeat,february,felony,halfway,heart,home,ice
2017-02-06,NJ,via,forum,@drewuniversity,@madisoneaglenj,drew,@sethmeyers,@targumsports,board,coming,effort,madison,planned,politics,princeton,rips,school,students,township,year,police,@,@echoessentinel,@m_j_s_news,@mtolivechron,author
2017-02-06,LA,afternoon,man,super,bowl,34-28,accident,another,brady,due,east,i-10,parish,patriots,win,@laf_traffic,ban,biggest,breaking,bsg,ceo,comeback,congestion,defender,edwards,follows
2017-02-06,NC,new,us,basketball,@kevinhensleycs,@thescoutnews,andrews,avlmusic,editorial,fire,like,murphy,score,students,unc,via,wildcats,@andrews_journal,bulldogs,calls,crews,feb,glen,hb2,high,investigation
2017-02-06,ND,dakota,country,northdakota,watch,would,north,bill,force,highway,ndleg,oppose,@maxgrossfeld,@nbcnightlynews,advisory,another,deadly,devos,friday,hard,land,lineup,made,national,photos,point
2017-02-06,NE,unl,doane,immigration,new,opinion,trump\xe2\x80\x99s,|,ban,executive,open,read,students,**storm,.@huskersgolf,10-13,2017**,@huskerhoops,@liedcenter,@unlhealthcenter,\xe2\x80\x98so,accommodating,act,advising,agriculture,another
2017-02-06,TN,county,new,@mightymillsaps,monday,arrest,risk,body,closed,every,found,northeast,open,police,poll,schools,season,state,tuesday,@sportsradiownml,accident,aggravated,assaults,atlanta,bank,bonny
2017-02-06,RI,patriots,de,bowl,super,sb51,los,new,@patriots,england,que,win,johnston,students,comeback,el,se,trump,$5b,19%,@anitabaffoni,@danyorkeshow,@ginaraimondo,\xc2\xbfrostro,\xc2\xbft\xc3\xba,could
2017-02-06,VA,us,new,opinion,virginia,catholic,every,great,it\xe2\x80\x99s,monday,national,northeast,state,team,way,@dailyprogress,@fairfaxpolice,baby,bristol,church,close,coastal,college,community,conflict,former
2017-02-06,GA,@atlantafalcons,falcons,riseup,new,bowl,super,county,sb51,patriots,week,|,police,back,georgia,good,one,overtime,show,superbowl,@nfl,atlanta,gwinnett,last,see,two
2017-02-06,IN,article,new,bb,boys,event,pm,police,responded,weekend,@bellmontad,@osv,@pontifex,@seangindy,ac,accept,activity,adams,addition,affirming,ages,appoint,approving,archdiocese,athletes
2017-02-06,IA,$1,$50,1st,20-year,2nd,3rd,@mattheinrix,@raptorwrestling,\xe2\x80\x93,adel,advising,ago,andr\xc3\xa9s,baby,badge
2017-02-06,AZ,$1,.@arizonaswimdive,.@asupolice,.@gemjamfestival
2017-02-06,ID,@gr8gardener,ban,boise,search,stories,travel,bowl,super
2017-02-06,ME,state,highlights,ice,mesports,superbowl,new,@tjtremble,address,baxter,budget,death,decade,first,hearings,king,lepage,monmouth,old,opens,park,patriots,students,way,basketball,girls
2017-02-06,MD,county,$780,archbishop,assault,bale,banned,big,black,carroll,charged,check,coming,commercial,farmers,favorite,fire,former,frederick,full,game,good,half,hampton,hay,historic
2017-02-06,MA,continue,year,bevy,capecod,equity,government,homes,housing,massachusetts,mortgage,plus,rents,think,boston,$12,.@gatelywire,200k,30+,@barnstablema,@jimmorrisonbt,@meg_bps,@warrengrp,advertised,affected
2017-02-06,UT,week,free,today,utah,win,one,park,school,season,soutah,stgeorge,tom,\xe2\x80\x93,allstartrek,ballet,bowl,brady,cartoon,chance,city,comeback,days,enter,give,history
2017-02-06,MO,local,charges,county,facing,following,meeting,sikeston,2-6-17,author,cape,felony,hoops,ksim,kzim,men,mississippi,missouri,morning,plunge,polar,residents,two,drug
2017-02-06,MN,mnbizpower50,via,man,@hibbdailytrib,congratulations,eden,feb,list,making,monday,near,new,prairie,south,arrested,crash,day,drivers,head-on,mankato,minnesota,mn,place,pom,re
2017-02-06,MI,see,alcohol,burglaries,campus,car,coming,completed,conference,detroit,district,event,factor,get,herrick,investigation,judges,killed,know.,listening,march,native,near,need,pm
2017-02-06,KS,win,5-night,augusta,city,daytona,enter,experience,grand,icymi,including,infield,rv,stay,vip,$221,area,bradford,comeback,comes,community,coordinator,councils,debbie,district
2017-02-06,MT,montana,snow,glacier,closed,road,@mdtroadreport,blizzard,conditions,kalispell,milepost,mt,storm,tonight,us-2,\xe2\x80\x93,abolish,address,amtrak,area,babb,battle,bill,browning,came,clobbering
2017-02-06,MS,fire,light,calhoun,county,god,\xe2\x80\x93,best,board,calhouncity,conner,donation,fox,gen,injured,msu,one,pittsboro,police,street,supervisors,tree,video,wednesday,none
2017-02-06,KY,day,\xe2\x80\x94,county,consider,kentucky,@wbkocatharine,born,church,latest,life,man,schools,town,week,bowl,super,@archbishopkurtz,addicted,apartments,baseball,clubhouse,consecrated,court,domestic,good
