2017-02-01,WA,washougal,river,columbia,skagit,three,girls,school,students,two,@erickjohnson78,back,ban,boys,car,closed,getting,man,nationalsigningday,near,one,panthers,say,seattle,stotts,@360tmart
2017-02-01,DE,netde,delaware,rd,accident,report,alaska,baked,day,de-141,i-95,sb,support,thanks,@chriscoons,@senatorcarper,dr,early,history,next,river,roadway,smyrna,@epwdems,@leghall,@motherjones
2017-02-01,DC,el,de,trump,la,use,committee,del,para,senate,blackhistorymonth,district,last,one,scotus,gorsuch,@lacasablanca,@potus,accepted,approves,con,corte,d.c,dc,en,es
2017-02-01,FL,trump,florida,flwx,juli,man,marquez,basketball,crash,crestview,fog,high,player,de,deland,en,i-4,leesburg,mount,near,night,nominee,via,wreck,gorsuch
2017-02-01,WY,wyoming,city,sheridan,house,roads,traffic,wyleg,wypol,state,cheyenne,committee,county,day,high,home,lane,night,north,rams,snow,team,two,winter,bill,away
2017-02-01,NH,nhpolitics,nh,scotus,@potus,statement,new,via,@steinhausernh1,education,hearing,snow,squall,bill,commissioner,hampshire,superbowl,nomination,20,@edelblut4nh,@kellyayotte,@nh1news,ban,council,e,executive
2017-02-01,NJ,february,month,.@rutgersu,//,@aquarianweekly,@lights,@revivalmidnight,@rutgersu,@sunnygangmusic,addiction,addiction?learn,air,among,aquarian,band,boys,check,copy,country,early,features,health,heart
2017-02-01,NM,belen,catholic,grants,nmaa,nmpreps,boys,d5_5a,hoops,one,refugees,albuquerque,executive,order,solar,trevor,unm,4q,@catholicrelief,\xc2\xa0,abq,attending,brohard,day,february,first
2017-02-01,TX,@lawdotcom,lawyers,scotus,dallas,hughes,trump
2017-02-01,LA,orleans,would,kids,school,want
2017-02-01,NC,@kevinhensleycs,@thescoutnews,basketball,bulldogs,final,high,murphy,nantahala,school,score,$55,72-46,78-33,@andrews_journal,beat,defeat,gives,hawks,james,lady,m\xe2\x80\xa6,st,store,thrift
2017-02-01,ND,catholic,csw17,faith,know,school,schools,titans,$5,@bisdiocese,@frjaredjohnson,@realpresence,@vescovoddk,aligning,already,annointing,better,bishop,camp,central,compete,competition,congrats,contest,counts,cross
2017-02-01,NE,nebraska,trump,|,signed,lnk,boys,county,day,gering,huskers,next,signing,team,early,high,judge,man,nbc,nominated,play,/,already,basketball,first,holdrege
2017-02-01,NV,kdwntraffic,rtc/fast,pic,crash,las,vegas,business,details,wb,|,.@seanhannity,lasvegas,past,tenaya,trump,.@potus,am720kdwn,city,disabled,injury,next,open,plus,press,sahara
2017-02-01,AL,@audioboom,via,02/01,city,day,de,signing,dothan,signs,talladega,trump,alabama,right,school,talk995,williams,@aunielindenberg,@eaglesportsed,@mocarterwzdx,honor,hour,month,richarddixonshow,selected,show
2017-02-01,AR,@nwademgaz,@razorbackfb,arpreps,care,child,city,correction,coverage,family,former,garlandcounty,going,hope
2017-02-01,IA,january,see,issue,city,northwestern,february,orange,county,college,@catholicglobe,dordt,dutch,honor,local,services,set,six,accident,announces,bank,basketball,board,boys,carpentry,chamber
2017-02-01,OK,$21,49-38,@ardm\xe2\x80\xa6,@bbaker0711,@dwolman_ard,@mcvickerard,affected,airpark,another,aquatic,ashely,ban,boys,bradberry,bulldogs,burson,check,claims,common
2017-02-01,AZ,ban,tucson,5:30pm,@_eoconnell,@dailywildcat,@gowildua,annual,azhorizon,back,club,community,first,free,gallery,morenci,music,nobantucson,npr,photo,see,tyler,valley,discusses
2017-02-01,ID,boise,cost,damage,debris,median,medical,nyssa,roundup,take,vale,weather,winter,$1,$267,.@achd,.@cilantroman,.@librarycongress,.@scotus,.@thecabinlit,42-35,60-44,7-year-old,7:45,@achd,@boiseweekly
2017-02-01,ME,@kaitlynmconno,fire,hospital,brewer,disease,heart,number,people,transported,icymi,road,two
2017-02-01,MD,maryland,baltimore,county,basketball,ohio,state,ban,frederick,one,first,hogan,justin,school,wfmdnews,new,check,coach,community,day,democracy,democrats,executive,hagerstown,january,month
2017-02-01,MA,$25m,300k,87.3m,@bankertradesman
2017-02-01,SC,blufftontoday,blacksburg,limestone,@freetimessc,one,signs,week,@crbj,last,national,@ashleybheff,@castprep,@charlieonair,@jordanlawrence,accident,area,ashley,bumper,check,chsnews,columbia,dave,day,department,district
2017-02-01,KY,day,hardin,prep,county,moreno,@thenesports,\xe2\x80\x94,boys,hoops,leads,basketball,beats,feb,girls,john,long,robb,sc,.@johnroberts_cj,02/01,@record_archlou,catholic,central,cloudy,cooper
2017-02-01,OR,house,via,briefing,trump,white,@larslarsonshow,big,lars,portland,press,boys,girls,larson,news,tillamook,week,|,areas,coosnews,coospreps,county,crave,damage,director,family
