2017-01-16,WA,//,community,skagit,best,ellensburg,fire,magazine,members,mlkday,museum,online,player,save,spread,school,history,$100,&gt;&gt,100th,10:30-12:30,1:00-3:00,8:15,@360preps,@abcnewsradio,@agowa
2017-01-16,DE,rd,netde,honoring,naamans,accident,civil,icon,rights,today,gets,lane,luther,martin,nb,traffic,delaware,jr,pike,r,sb,service,dr,closed,report,back
2017-01-16,WV,jim,justice,showers,wvu,governor,jr,watch,crest,live,west,william,inauguration,1pm,36th,@toddthemurr,football,luther,martin,mild,mov,rain,w.va,weekend,day,@dominionpostwv
2017-01-16,HI,sub.req,bigisland,|,winner,|\xe2\x80\xa6,$250,@airbnb,\xe2\x80\x98aha,\xe2\x80\x98olelo,\xe2\x80\x98very,aloha,annual,be\xe2\x80\xa6,birthday,budget,chris,clear,congrats,earl,effect,email,fighting,final,finds
2017-01-16,WY,wyoming,sheridan,cheyenne,bill,lady,laramie,place,two,animal,bobcats,cougars,court,district,eagles,explores,free,fremont,friday,hot,ice,jacksonhole,learn,mlkday,officers,president
2017-01-16,NH,nh,man,nh1news,tuesday,effect,winter,fire,sullivan,counties,evening,mlkday,nhpolitics,nhwx,two,1-on-1,@firemutualaid,@nh1news,@senatorshaheen,advisory,afternoon,alleged,arrested,assault,charges,event
2017-01-16,NJ,man,hoboken,students,@trentoniandavid,art,get,host,latest,school,senior,@citygirlin07030,@morrismuseumnj,barbara,committee,conference,county,court,exhibition,follow,funds,give,help,home,local,madison
2017-01-16,NM,jr,luther,martin,taos,yet,abq,almost,called,conditions,development,driving,jan,last,mexico,mlk,one,rates,shot,socorro,turn,u.s,views,new,week,$104.18
2017-01-16,TX,@abaesq,contemplative,jr,luther,martin,pleasant,wishing,day,dr,king
2017-01-16,NC,luther,martin,meet,wrestling,basketball,jr,legacy,wolfpack,win,alleghany,area,boys,cause,come,dream,email,event,events,gottfried,honors,mark,media,nc,neighbors,past
2017-01-16,ND,medical,dakota,marijuana,bill,minot,ndleg,north,nd,jr,last,law,lawmakers,looks,luther,main,martin,people,rules,today,watch,would,@npr,@nsmithreports,@shaunking,according
2017-01-16,NE,class,unl,announce,cancellations,decision,dutakesdc,expected,officials,safe
2017-01-16,RI,de,que,el,se,en,la,@newsprovidence,al,patriots,sobre,su,varios,@senjackreed,breakfast,es,esta,free,guest,ha,honor,host,im\xc3\x81genes,inauguration,law
2017-01-16,VA,martin,luther,p.m,tonight,country,jr,york,@dailyprogress,\xe2\x80\x9ci,anniversary,annual,bridal,brides,conversation,cova,hosting,long,make,message,miss,night,place,route,showcase,silcox
2017-01-16,AL,alabama,byrne,luther,martin,tuscaloosa,battle,bill,greg,jr,director,photos,en,see,day,\xe2\x80\x93,accused,athletic,athletics,bmw,downtown,la,matter,mlk,tonight,university
2017-01-16,AR,first,simmons,arkansas,arpx,$1,$10b,4:50,7/jr,@local24john,@localmemphis,@memphisweather1
2017-01-16,IL,luther,martin,illinois,jr,mlk,speech,freeport,collection,community,dependonus,jan,rockford,school,4th,@connartist99,arrested,best,breakfast,care,chicago,game,garbage,governor,invite,last
2017-01-16,GA,mlk,luther,martin,gwinnett,life,georgia,albany,annual,mlkday,king,atlanta,jr,national,day,@repjohnlewis,continues,ga,parade,people,photos,says,three,news,@chuckwilliams,@rebeccaburns
