2017-06-18,WA,seattle,@jpmm_md_cics,@lopezgovlaw,account,asian,fathersday,took,way,children,students,90:3,@cdwgwagov,@cics_dr_marquez,@corrinneheading,@dias_siete,@infographicsits,@mapa_011,@seattlecentral,@seattlecto,@theanthemgirl,@trazlersgal,@valaafshar
2017-06-18,DE,jams,approaching,i-95,launch,netde,accident,attempt,half,i-295,lewes,milford,sb,updated,wallops,white,robbery,10:30am,1:35pm,1pm,2.5,6-18,@aclu,@nhc_atlantic
2017-06-18,DC,gift,@cardinal_wuerl,adwparish,dcpriest,earthly,fathersday,forget,heavenly,issue,mass,profiles,s,son,t,thanks,fathers,pick,give,father,today
2017-06-18,WV,storms,@shawnwboy,@chelseawowktv,@toddthemurr,@wtrf7news,general,wv,@jcrammswtrf,@wowk13news,@wvblackbears,ohio,tonight,trent,north,strong,day,@pirates,@post1_baseball,bodies,breaking,dollar,join,line,north-south,shark
2017-06-18,FL,de,beach,killed,@bn9weather,alachua,fhp,&gt;&gt,@weatherlindsay,pm,showers,statement,storms,county,afternoon,crash,@barbarabarbnan,@foxnews,arrested,belleair,bishop,bodies,destroyer,diane,kacmarik,los
2017-06-18,WY,cnfr,national,$200,approves,bar,basin,behind,burr,casper,competitors,council,families,gambling,growth,lifestyle,mcgehee,mean,melancon,oil,poised,powder,prices,provide,ranks,ride
2017-06-18,NC,@qc_fc,facebook,posted,video,win,2-0,breaking,del,en,officer,soon,@hpepaul,@yolianfox46,boat,de,great,highpoint,inmate,match,day,summer,@cltindependence,@hpemichael,@mattjacobsfox46,@natalielstewart
2017-06-18,ND,across,s,best,bismarck,ct,dakota,fargo,hpr20,important,knowing,learning,love,moment,veeder,wheat,draft,north,pick,winds
2017-06-18,NE,@osisports,florida,nebraska,series,a&amp;m,damage,get,gov,lnk,louisville,ready,ricketts,tornadoes,last,state,game,cardinals,classic,cws,friday,haymarket,heading,lsu,night,swastika
2017-06-18,RI,@abc6,ri,@petemangione,fog,@wpri12,providence,update,@cleshnerabc6,@tstudebakerabc6,dense,live,riprnews20170618,sox,whale,@brianyocono,@cvsclassicgolf,@kimkalunian,advisory,best,bruins,coastal,humpback,mawx,monday,narragansett
2017-06-18,NV,@brittanyedney,el,hot,8nn,@lvmpd,delays,edclv,en,kdwntraffic,tiempo,update,@goldenknights,breaking,de,get,lvms,rtc/fast,way,wife,|,15n,@8newsnow,@renofiredept,@ronfutrell,air
2017-06-18,VA,benediction,concludes,elected,eucharistic,go,god,harsh,media,officials,words
2017-06-18,CO,killed,attack,colorado,pueblo,resort,@rockies,air,fathersday,navy,suspected,@abc,@ap,@koaamprichard,@tracywumps,authorities,beer,best,bodies,capital,chieftain,clean,cycle,denver,fighter,force
2017-06-18,CA,live,kern,park,raceway,@abc30,kerncounty,racing,watch,@chrisabc30,@reubencontreras,beyonce,born,faithandfamilynight,great,periscope,s,jay,race,.@rockies,.@yg_trece,7-5,86\xc2\xb0,96\xc2\xb0,@espn,@fresnostatebsb
2017-06-18,AL,montgomery,@abc,\xe2\x80\x93,@cbsnews,alnewsnet,@andrewjamesnews,@benlangwx,abc,al,alwx,prattville,flooding,via,11-year-old,5:30,@alnewsnetwork,@alweathernet,age,another,become,days,e,electrocuted,facebook,fri
2017-06-18,GA,night,late,cherokeecty,beyond,wafflehouse,atlanta,belief,best,contrary,exist,options,popular,convo,fathersday,georgia,16-year-old,days,death,gulf,handel,ossoff,woodstock,=,@wafflehouse,atl
2017-06-18,IA,@briabellkcau,power,$99\xe2\x80\xa6,card!18,courses,golf,holes,longer,marshall,parade,savers,center,check,conservation,gift,local,looking,make,opinion,trump,twice,annual,bill,look,county
2017-06-18,AZ,@gowildua,@,ad,butter,classic,fashion,frye,get,howies,hungry,summer,tucson,valley,weddings,wine,different,getting
2017-06-18,ID,idaho,boise,@youtube,another,kmvt11,resident,way
2017-06-18,CT,advocate,alcohol,american,auto,avoid,bluefish,boutonni\xc3\xa8re,branford,consider
