2017-03-27,VA,@dailyprogress,heart,-&gt,another,sacred,via,airport,bishop,blacksburg,burbidge,collided,corner,cut,dnr,farmers,food,free,gas,gym,health,kitchen,look,lot,md,miss
2017-03-27,NJ,@rutgersu,county,divestment,princeton,prison,cape,day,madison,may,police,@cmclibrary,area,council,crest
2017-03-27,OK,weather,p.m,update,pm,rokerthon,severe,marlow,ou,county,budget,co,debate,lake,like,officer,okpreps,sun,thunderstorm,warning,|,@kokcradio,cdt,daily,davis,get
2017-03-27,NM,unm,@asunmlobos,@mreisen88,$251,1-4pm,16-hour,2pm,@dailylobo,@eltonofficial,@potus,@sarahtweets_abq,aacc,african,american,anniversary,archdiocese,believes,books,budget,calls,cancer,cap,catholic,christians,communicate
2017-03-27,NC,chatham,carolina,city,nc,ag,opening,quarter,trump,county,aging,ambassador,bell,chamber,chathamnc,council,early,grand,held,named,north,pittsboro,ronda,saturday,show,sink
2017-03-27,OR,oregon,packing,$1,$100,adviser,almond,almost,announced,another,bill,board,breeding,california,certain,chickens,consumers,dinner,directly,effectiveness,egg,exempt,failure,federal,fix,fruit
2017-03-27,TN,btyb,county,firm,law,morristown,dalton,hamilton,prep,saturday,west,terry,3-car,@tpbaseballbears,accident,arrest,beat,final,grace,killed,march,multiple,report,williams,april,baseball
2017-03-27,WV,mon,pm,wvu,co,edt,severe,thunderstorm,warning,@toddthemurr,hire,4:51,5:15,coach,fayette,year,youngstown,next,5:14,5:45,@dominionpostwv,agent,basketball,calhoun,declare,draft
2017-03-27,VT,bridge,corporate,suncmtynews,exit,help,s,say,$6,2b,4th,6\xe2\x80\x9d,@envatoelements,\xe2\x80\x9croute,add,addict,aggravated,alcott,alfred,arlington,asia,asked,assets,audio,awesome,best
2017-03-27,IL,$250k,$99,@chicagocatholic,@chicagoctu,@hugosfrog,administration,agent,airline,arrest,attempt,authorities,bargain
2017-03-27,GA,hall,county,atlanta,missing,outlook,albany,georgia,update,woman,@ossoff,another,area,award,bring,convo,dead,decades,despise,dies,district,eugene,festival,following,gave,gregory
2017-03-27,IA,march,issue,see,city,iowa,love,oiiiiiiio,orange,column,bill,funds,last,leader,letter,light,meeting,order,p.m,raise,school,webster,april,county,project
2017-03-27,ID,idaho,@youtube,man,2cscoop,@twinfallstn,boise,dies,hiker,school,treefort2017,via,deputies,fall,falls,forecast,high,march,recreation,show,southwest,today,area,@blueturfsports,@devincdapress,@heatherkennison
2017-03-27,AZ,arizona,@arizona_at_work,@arizonades,female,orca,fight,film,students
2017-03-27,RI,el,la,de,r.i,que,al,del,en,su,\xc2\xa1no,par\xe2\x80\xa6,pero,puedes,get,te,\xc2\xa1le,\xc2\xbfqu\xc3\x89,\xc2\xbft\xc3\x9a,\xe2\x80\xa6,actual,advocates,alrededor,arroj\xc3\xb3,art\xe2\x80\xa6,artists
