2016-10-01,DE,beach,dewey,crash,delaware,dover,fallen,firefighters,friday,hill,injuries,snow,wilmington,child,due,fire,near,race
2016-10-01,FL,de,matthew,hurricane,southdade,dunnellon,la,dora,florida,del,el,mount,para,category,con,facebook,homestead,one,latest,cat,colombia,flwx,fox35,miami,ni,que
2016-10-01,NH,fire,morton,students,hall,firefighters,roof,a.m,email,wheelock,asked,back,flames,rooms,smoke,east,building,campus,cluster,continue,continues,housing,laptops,milford,stay,12:06
2016-10-01,ND,bison,redbirds,illinois,take,stick,yard,ndsu,ndpreps,pass,left,31-10,gackle,h.m.b,linton,matter,napoleon,punt,quarter,sack,second,streeter,takes,lead,start,state
2016-10-01,NY,new,34topstories,nny,york,suncmtynews,|,gloversville,kicks,music,professionals,state,@newyorknewsnet,celebrate,county,opinion,past,season,black,city,game,--\xe2\x80\xa6,1-14,1-15,@dubgaaofficial,@mayogaa
2016-10-01,VA,delaware,virginia,@thebreezesports,jmu,10/1,30-0,43-20,@virginiabiz,\xe2\x80\x9cthe,\xee\x80\x88,another,baseball,blacksburg,bring,cheerleaders,cover,de,ferrum,festival,fun,greensboro,history,hogtober,hope,land
2016-10-01,AR,&lt;3,\xe2\x80\x9csit,aldean,aubrie,become,breakup,breast,cry,delivering,form,jason,known,love,particularly,puppy,research,sellers,song,tongue-in-cheek,work,cancer,help,support,\xe2\x80\x94
2016-10-01,IL,pontiac,gazette-democrat,black,bowman,crash,freeport,officials,@austinweeklychi,aurora,austin,fill,halloween,hours,killed,manufacturing,program,running,void,|,academy,block,campaign,content,creative,death
2016-10-01,GA,ctfootball,tigers,dawson,score,hart,cherokee,ga,second,td,remaining,tied,yard,touchdown,yards,festival,franklin,go,field,quarter,scores,ball,elbert,goal,knights,lakeside
2016-10-01,IN,@jacobethompson,good,panthers,titans,zionsville,left,@cab_athletics,jay,sa,@thstitansfb,going,indiana,kokomo,pass,county,pat,5k,decatur,festival,go,read,3rd,10th,b-fast,cougar
2016-10-01,IA,iahsfb,crestwood,hampton,mustangs,left,benton,pass,6-0,east,esc,gives,13-12,best,elkader,henry,iowa,one,schools,stochl,turkey,yard,lead,new,17-14,a-d-m
2016-10-01,AZ,sahuarita,@bishopolmsted,3-0,amphitheater,marriagelivephx,nogales,grove,pamphlets,walden,2a,azhs,choice,marriage,sahuaritasports,thatcher,blessed,children,come,death,graham,jail,pages,sent,wine,\xe2\x80\x94
2016-10-01,ID,@christoffdtodd,god,@cookquentinl,@stevensongarye,us,jesus,mormon,gospel,lord,work,@andersenneill,elderandersen,eldercornish,elderyamashita,must,elderbassett,faith,savior,testimony
2016-10-01,MD,frederick,walkersville,maryland,27-0,@marylandnews1,effect,km,md,accused,advocates,beer,closer,crimes,driving,drunken,easy,editorial,fest,juvenile,middle-schoolers,olympian,orioles,responsive,search,sha
2016-10-01,OK,always,butterflies,every,parker,shyanne,turner\xe2\x80\x99s,case,experiences,day,game
2016-10-01,OH,buckeyes,yds,osuvsrutgers,w/,osu,td,1st,p.m,rutgers,festival,frosh,hsfball,springfield,yd,barrett,dailyjeff,official,pickawaysports,qtr,sports,three,3rd,\xe2\x80\x93,carries,carry
2016-10-01,MO,@_pcpirates,south,branson,mo,ray,ozarks,carthage,left,td,@andymeyer124,@mbdragonfb,@mbdragonsports,liberty,rushing,1st,fg,nixa,2q,@parkerlacina5,@westplattesport,go,hill,park,score,scores
2016-10-01,MN,tigers,eden,bp,td,ulm,w/,@epnewssports,prairie,qtr,score,artoberfest,kick,s,left,new,12-0,20-0,39-yard,@kanabectimes,@mn_newspapers,arts,bphs,ep,good,harvest
2016-10-01,MI,bedford,hillsdale,@michigannews1,tigers,@cmlifesports,adrianmi,award,kingsley,marquette,monroe,rapids,county,+gallery,.@royaloakmi,.@trutv,@adamconover,@chloegmoretz,@cityofpontiac,@cmu_football,@lawrencetechu,@natejschneider,@nileskruger,@thecrofoot,@uscoastguard,@youtube
2016-10-01,MT,mtscores,montana,utah,fb,glasgow,hs,point,wolf,southern,@ahatfieldkfbb,@kfbb,@montana_news,@ponyathletics,back,bears,cmr,livingston,yard,quarter,1q,arkush,awareness,capital,disaster,festival
2016-10-01,MS,winona,brucetrojans,calhouncity,@thejefftakewhlt,vardaman,academy,tigers,bruce,marshall,oak,takes,yard,td,grove,pass,spratlin,west,a.m,christian,east,leading,memphis,petal,score,webster
2016-10-01,SC,blacksburg,jefferson,thomas,gaffney,bluffton_news,hill,@gaffneysports1,@matthewclark76,indians,jacob,passed,left,rock,overtime,al,away,foronda,gopher,ledger,lippman,matthew,murder-suicide,nicole,order,possible
2016-10-01,OR,linfield,mrandmslinfield,wildcats,clark,tlr,lewis,tillamook,score,dance,mr,trump,another,argussports,mrandmrslinfield,mrs,live,school,10th,42-0,59-7,@aslc_lc,anniversary,ball,begin,black
2016-10-01,SD,tea,girls,brookings,tanagers,titans,vermillion,area,black,extra,hills,period,watertown,soccer,1-1,@sthdakotanews,back,bobcats,go,helps,low,numbers,one,periods,regional,score
