2016-10-15,DE,accountant,add,affleck,americans,anna,ben,combination,de,delivering,drones,halloween,homecoming,investigate,kendrick,middletown,movie,skittish,today,winning,band
2016-10-15,FL,de,el,en,florida,mount,ridge,chipola,community,dora,los,obit,orlando,para,una,zika,@ggfitness75,a\xc3\xb1os,admiral,bailan,c\xc3\xa1ncerdeseno,contra,dan,del,deportaci\xc3\xb3n,disney
2016-10-15,NH,big,brady,hassan,home,new,nh,nhpolitics,owls,town,win,without,4-2,@ksc_sac,@kscfieldhockey,@kscvb,@kscwsoc,@mcassvnews,\xf0\x9f\x8e\xb8,aachey,amherst,appoints,arbitration,ayotte,ballot
2016-10-15,NJ,morris,new,princeton,veterans,first,kasdan,local,mother-in-law,oct,questions,rutgers,somerset,survivors,final,get,$20,2-5,@allergan,@briannnnf,@deptvetaffairs,@hu\xe2\x80\xa6,@neshaminy,@neshaminyskins,@owls_athletics,@papreplive
2016-10-15,NM,@newmexicofb,golobos,lobos,left,\xc2\xa0,afa,td,3rd,abq,get,gets,pass,@dioceseofgallup,air,ball,force,research,scary,charges,news,s,-confident,11th,2-1
2016-10-15,LA,roos,hawks,yard,sterlington,kentwood,mangham,3rd,hampton,4th,ball,pass,roo,run,quarter,1st,helena,travis,yards,2nd,@ofaathletics,griffin,hurst,jackets,final,14-6
2016-10-15,NC,matthewnc,run,td,freedom,east,burke,crest,kick,@starsptseditor,patton,left,2q,3q,forest,scotland,wake,draughn,flood,leads,pinecrest,2nd,battle,chargers,failed,flooding
2016-10-15,NE,nbc,huskers,nebpreps,stanton,play,central,gering,neumann,@beatricehigh,leads,school,tune,wbn,wins,game,district,first,@jandadick,championship,columbus,ehc,halftime,nebraska,season,set
2016-10-15,TN,morristown,@iam__demo,hill,td,boone,science,west,daniel,jeff,left,@sstandardsports,co,crockett,btyb,prep,yard,yards,county,@ccredraidersfb,east,halftime,line,pass,warren,end
2016-10-15,NY,laurens,oswego,@networkjournal,girls,milford,via,nny,open,34topstories,@niagarauniv,candidate,house,local,new,tvsoccer,@jackieglenn_,@newyorknewsnet,@nuadmit,brunch,football,ot,team,title,today
2016-10-15,CO,duvsbc,du,bu,oettinger,puck,duvsbu,pp,period,leads,sog,left,4-1,jaillet,mclellan,slot,terriers,across,called,denver,fires,full,goal,janssen,marcinew,net
2016-10-15,CA,@daculafb,@goredelephants,td,festival,american,bay,el,good,left,long,rain,tre,yards,via,|,beach,cerrito,falcons,get,house,leads,measure,national,pass
2016-10-15,AL,leads,troy,weactv24,demopolis,georgia,|,dhs,enterprise,nb,third,pass,@wbhm,day,earned,en,takes,today,trojans,state,quarter,17-14,3-0,48-37,49-27,7-0
2016-10-15,IL,.@archbishopblase,@chiarchitecture,@chicagopriest,@chicagoyouthmin,@ikendolo,@jnka_architects,@nfcym,agrinews,aurora,beautiful,catholicchicago,challenges,deaf,drug,eating,female
2016-10-15,GA,floyd,twitter,delta,gonna,letter,mayweather,read,t.i.\xe2\x80\x99s,who\xe2\x80\x99s,wonders,airlines,black,fire,floydmayweather,statements,ti,troubleman31,trump\xe2\x80\x99s,open,women,\xe2\x80\x98come,\xe2\x80\x9call,abusive,african
2016-10-15,IN,titans,@cab_athletics,@thstitansfb,uc,good,td,best,hc,left,@lrsports,central,eagles,get,homecoming,journal,lebanon,panthers,read,regional,run,season,today,touchdown,wells,county
2016-10-15,ID,country
2016-10-15,CT,@hannetworkct,watch,st,vs,joseph,3-1,football,game,live,wilton,end,pasmeg,today,zone,babineau,entire,hanlight,s,barlow,farmington,joel,letter,open,steve,trumbull
2016-10-15,OK,marlow,okpreps,anadarko,el,reno,quarter,1st,@,@dwolman_ard,altus,british,play,bartlesville,bergner,big,car,cemetery,central,ceremony,church,field,final,flyer,g.a.r,getting
2016-10-15,OH,dailyjeff,weekend,\xe2\x80\x93,pickawaysports,today,barberton,cambridge,meet,nbc,norton,schools,seconds,final,sports,@columbuslibrary,alleged,art,athens,bestofcincy,big,chat,co,cxc2016,falcons,finished
2016-10-15,UT,byuvsmsu,soutah,stgeorge,utah,\xe2\x80\x93,\xf0\x9f\x8e\x83,best,live,season,time,@dixieathletics,boo,business,george,issue,little,may,parenting,re,underway,vote,city,final,view
2016-10-15,MO,carthage,leaf,maple,branson,2nd,career,cassville,change,mo,ozarks,parade,vernon,.@_pcpirates,@_kevinneal_,day,neosho,school,today,mt,50th,@_pcpirates,@rmhcmidmo,@scoreboardguy,catches,church
2016-10-15,MN,fmf16,community,funding,question,school
2016-10-15,KS,day,discusses,titans,boe,funding,greenwood,hornets,kansas,lions,plot,quarter,school,take,county,beat,special,$5,$50,1-1,1-3,1-7pm,15-8,35-8,40-0,42-14
2016-10-15,MT,mtscores,montana,fb,@ahatfieldkfbb,@kfbb,cmr,lewistown,state,billings,college,glasgow,havre,hs,poplar,weber,1st,half,senior,1q,21-13,3q,7-0,c-falls,cases,death
2016-10-15,MS,calhouncity,brucetrojans,east,union,vardaman,delta,gray,marshall,softballplayoffs,td,leads,lowndes,west,holly,mississippi,pass,calhoun,final,jo,springs,suspect,yard,yards,north,0-0
2016-10-15,KY,td,union,day,georgetown,5k,@archlouky,kick,@archbishopkurtz,@record_archlou,\xe2\x80\x93,josh,pass,scott,station,today,yd,2q,43-14,bell,cards,depp,fryman,gc,jj,jude
